id,average_rating,title,imdbId
83349,2.1875,"Green Hornet, The (2011)",990407
83359,5,"Play House, The (1921)",12570
83361,3.5,"Paleface, The (1922)",12543
83374,2.5,"Warrior's Way, The (2010)",1032751
83411,5,Cops (1922),13025
83480,3,Season of the Witch (2011),479997
83506,4,Ricky Gervais Live 4: Science (2010),1815899
83603,3.5,Fern flowers (Fleur de fougère) (1949),422258
83613,2.3125,Cowboys & Aliens (2011),409847
83803,3.75,Day & Night (2010),1620446
83827,4,Marwencol (2010),1391092
83829,4.5,Scorpio Rising (1964),58555
83910,2.25,"Dilemma, The (2011)",1578275
83976,4,"Trip, The (2010)",1740047
84098,3.5,Phone Call from a Stranger (1952),45029
84116,4,Poetry (Shi) (2010),1287878
84152,3.815789474,Limitless (2011),1219289
84154,4,Transcendent Man (2009),1117394
84160,3.5,Wishful Drinking (2010),1705977
84187,3.75,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),860906
84236,4,"White Stripes Under Great White Northern Lights, The (2009)",1487275
84304,3.5,What Women Want (a.k.a. I Know a Woman's Heart) (2011),1667150
84312,1,Home Alone 4 (2002),329200
84374,2.9375,No Strings Attached (2011),1411238
84392,3.5,"Lincoln Lawyer, The (2011)",1189340
84395,2.5,"Rite, The (2011)",1161864
84414,5,All-Star Superman (2011),1699114
84506,3.5,Silent Souls (Ovsyanki) (2010),1693830
84601,3.5,Unknown (2011),1401152
84615,3,Cedar Rapids (2011),1477837
84637,1.5,Gnomeo & Juliet (2011),377981
84696,4,Burke and Hare (2010),1320239
84772,2.8125,Paul (2011),1092026
84844,4.1,Brother 2 (Brat 2) (2000),238883
84847,4,Emma (2009),1366312
84944,3.714285714,Rango (2011),1192628
84950,2.5,Take Me Home Tonight (2011),810922
84952,4.25,Confessions (Kokuhaku) (2010),1590089
84954,3.291666667,"Adjustment Bureau, The (2011)",1385826
85016,3.5,Cropsey (2009),1277936
85020,3.5,"Mechanic, The (2011)",472399
85022,2.7,Hall Pass (2011),480687
85025,2.75,"Eagle, The (2011)",1034389
85056,2.666666667,I Am Number Four (2011),1464540
85131,2.3125,Battle: Los Angeles (2011),1217613
85179,4,Summer Wars (Samâ wôzu) (2009),1474276
85213,4,"Sunset Limited, The (2011)",1510938
85261,2.5,Mars Needs Moms (2011),1305591
85316,4,Winnie the Pooh and Tigger Too (1974),72410
85342,4.1,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),1555149
85367,2.666666667,Just Go with It (2011),1564367
85394,4.5,Cave of Forgotten Dreams (2010),1664894
85397,1.5,Red Riding Hood (2011),1486185
85399,1,"Big Mommas: Like Father, Like Son (2011)",1464174
85401,3.5,Super (2010),1512235
85412,3.625,"Troll Hunter, The (Trolljegeren) (2010)",1740707
85414,4.020833333,Source Code (2011),945513
85438,3.75,Jane Eyre (2011),1229822
85510,2.166666667,Sucker Punch (2011),978764
85572,2.5,"New Daughter, The (2009)",951335
85612,3.5,Eden (2006),765444
85736,4,BURN-E (2008),1334585
85774,4.111111111,Senna (2010),1424432
85780,3,Family Guy Presents: It's a Trap (2010),1701991
85788,3.5,Insidious (2010),1591095
85796,2.25,Hobo with a Shotgun (2011),1640459
85881,3.416666667,Win Win (2011),1606392
86000,4.75,Boy (2010),1560139
86014,3,Diary of a Wimpy Kid: Rodrick Rules (2011),1650043
86028,2,Henry's Crime (2010),1220888
86059,1,Hop (2011),1411704
86142,3.3,13 Assassins (Jûsan-nin no shikaku) (2010),1436045
86190,3,Hanna (2011),993842
86290,3.5,American: The Bill Hicks Story (2009),1179947
86293,2.75,Arthur (2011),1334512
86298,3.1,Rio (2011),1436562
86320,4,Melancholia (2011),1527186
86332,3.357142857,Thor (2011),800369
86345,4.25,Louis C.K.: Hilarious (2010),1421373
86347,4.25,Louis C.K.: Chewed Up (2008),1190722
86377,4.5,Louis C.K.: Shameless (2007),927619
86487,5,Mildred Pierce (2011),1492030
86504,4.5,Voices from the List (2004),405455
86548,4.25,Water for Elephants (2011),1067583
86593,2.5,African Cats (2011),1223236
86626,4,Socialism (Film socialisme) (2010),1438535
86644,2.5,"Fast Five (Fast and the Furious 5, The) (2011)",1596343
86721,3,Idiots and Angels (2008),1013607
86781,4,Incendies (2010),1255953
86817,5,Something Borrowed (2011),491152
86833,3.4375,Bridesmaids (2011),1478338
86835,2,Priest (2011),822847
86852,3,"Beaver, The (2011)",1321860
86864,4,Mothra (Mosura) (1961),55198
86880,2.65,Pirates of the Caribbean: On Stranger Tides (2011),1298650
86882,3.928571429,Midnight in Paris (2011),1605783
86884,4,"Kid With a Bike, The (Le gamin au vélo) (2011)",1827512
86892,3,The Man from Nowhere (2010),1527788
86898,3.5,"Tree of Life, The (2011)",478304
86911,2.5,"Hangover Part II, The (2011)",1411697
86982,2,Destroy All Monsters (Kaijû sôshingeki) (1968),63172
87192,3.666666667,Attack the Block (2011),1478964
87205,1.5,"Tunnel, The (2011)",1735485
87218,3.5,He Ran All the Way (1951),43625
87222,3.833333333,Kung Fu Panda 2 (2011),1302011
87232,3.982142857,X-Men: First Class (2011),1270798
87234,3.75,Submarine (2010),1440292
87298,2.875,Everything Must Go (2010),1531663
87304,3,Beginners (2010),1532503
87306,3.375,Super 8 (2011),1650062
87383,3,Curly Top (1935),26252
87430,2.4,Green Lantern (2011),1133985
87444,1.5,Elektra Luxx (2010),1340773
87483,2,Mr. Popper's Penguins (2011),1396218
87485,2.25,Bad Teacher (2011),1284575
87520,2.722222222,Transformers: Dark of the Moon (2011),1399103
87522,2.75,Larry Crowne (2011),1583420
87529,1.333333333,Your Highness (2011),1240982
87598,3,"Dolly Sisters, The (1945)",37651
87660,4.5,Too Big to Fail (2011),1742683
87785,2,Takers (2010),1135084
87869,2.909090909,Horrible Bosses (2011),1499658
87876,1.5,Cars 2 (2011),1216475
87884,3.5,Savage Messiah (1972),69225
87930,2,Page One: Inside the New York Times (2011),1787777
87975,3,Burn Notice: The Fall of Sam Axe (2011),1697851
88024,2.5,To Sleep with Anger (1990),100791
88106,3.5,Mahler (1974),71797
88118,4,"Perfect Host, The (2010)",1334553
88125,4.220588235,Harry Potter and the Deathly Hallows: Part 2 (2011),1201607
88129,3.9,Drive (2011),780504
88140,3.659090909,Captain America: The First Avenger (2011),458339
88163,3.678571429,"Crazy, Stupid, Love. (2011)",1570728
88179,4.25,One Day (2011),1563738
88235,4,"Guard, The (2011)",1540133
88267,3.25,Winnie the Pooh (2011),1449283
88272,2,"Woman, The (2011)",1714208
88345,4,Mike's New Car (2002),323250
88356,2,"Smurfs, The (2011)",472181
88380,3.5,Dylan Dog: Dead of Night (2010),1013860
88405,3.111111111,Friends with Benefits (2011),1632708
88672,3.666666667,Our Idiot Brother (2011),1637706
88682,4,"Letter to Elia, A (2010)",808245
88744,3.791666667,Rise of the Planet of the Apes (2011),1318514
88785,2.666666667,"Change-Up, The (2011)",1488555
88810,4,"Help, The (2011)",1454029
88812,3.083333333,30 Minutes or Less (2011),1622547
88879,2.5,Gantz (2011),1525835
88932,1,Final Destination 5 (2011),1622979
88950,0.5,"Conspirator, The (2010)",968264
88954,1.5,"Very Harold & Kumar 3D Christmas, A (2011)",1268799
89000,3.5,Carancho (2010),1542852
89030,2.75,Fright Night (2011),1438176
89039,3.833333333,Another Earth (2011),1549572
89045,4.5,Rocky VI (1986) ,91865
89047,3.5,Hesher (2010),1403177
89072,3.5,Stake Land (2010),1464580
89085,4.5,"Debt, The (2011)",1226753
89087,2.333333333,Colombiana (2011),1657507
89090,1.5,Bill Cunningham New York (2011),1621444
89102,2,Freakonomics (2010),1152822
89118,2.5,"Skin I Live In, The (La piel que habito) (2011)",1189073
89194,3,Prom (2011),1604171
89203,4,Magic Trip (2011),1235790
89260,4,Project Nim (2011),1814836
89300,3.5,Win/win (2010),1522334
89305,4,"Inbetweeners Movie, The (2011)",1716772
89321,2,"Future, The (2011)",1235170
89337,3,"Interrupters, The (2011)",1319744
89343,3.5,Red State (2011),873886
89356,3.5,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),1705786
89388,1,I Don't Know How She Does It (2011),1742650
89408,3,April Love (1957),50135
89427,1.5,Shark Night 3D (2011),1633356
89470,3.5,Contagion (2011),1598778
89492,3.78125,Moneyball (2011),1210166
89678,3.5,Northanger Abbey (2007),844794
89745,4.010869565,"Avengers, The (2012)",848228
89753,3.5,Tinker Tailor Soldier Spy (2011),1340800
89759,4.3,"Separation, A (Jodaeiye Nader az Simin) (2011)",1832382
89761,3.5,"Dangerous Method, A (2011)",1571222
89774,3.9,Warrior (2011),1291584
89804,3.944444444,"Ides of March, The (2011)",1124035
89837,3.25,Kill List (2011),1788391
89840,2,Killer Elite (2011),1448755
89864,3.692307692,50/50 (2011),1306980
89870,4.5,Clapham Junction (2007),1043903
89881,4,Superman and the Mole-Men (1951),44091
89904,3.833333333,The Artist (2011),1655442
90057,4,Take Shelter (2011),1675192
90061,5,"Myth of the American Sleepover, The (2010)",1174042
90249,3,Real Steel (2011),433035
90266,2.75,Buck (2011),1753549
90343,2.5,Footloose (2011),1068242
90345,3.5,"Thing, The (2011)",905372
90357,4,Tyrannosaur (2011),1204340
90374,3.2,Martha Marcy May Marlene (2011),1441326
90376,3.5,We Need to Talk About Kevin (2011),1242460
90403,3,"Three Musketeers, The (2011)",1509767
90405,3.388888889,In Time (2011),1637688
90428,4.166666667,Margaret (2011),466893
90430,4.25,Carnage (2011),1692486
90439,3.25,Margin Call (2011),1615147
90469,2.333333333,Paranormal Activity 3 (2011),1778304
90522,2,Johnny English Reborn (2011),1634122
90524,2,Abduction (2011),1600195
90531,3.642857143,Shame (2011),1723811
90576,4.25,What's Your Number? (2011),770703
90600,4.166666667,Headhunters (Hodejegerne) (2011),1614989
90603,2.5,Batman: Year One (2011),1672723
90647,2.5,Puss in Boots (2011),448694
90717,3,Tower Heist (2011),471042
90719,3,J. Edgar (2011),1616195
90738,1.5,"Double, The (2011)",1646980
90746,3.357142857,"Adventures of Tintin, The (2011)",983193
90863,4.5,George Harrison: Living in the Material World (2011),1113829
90866,3.3,Hugo (2011),970179
90870,0.5,Trespass (2011),1674784
90888,2.75,Immortals (2011),1253864
90890,1.5,Jack and Jill (2011),810913
90947,4,"Oslo, August 31st (Oslo, 31. august) (2011)",1736633
91077,3.8,"Descendants, The (2011)",1033575
91094,3.666666667,"Muppets, The (2011)",1204342
91104,2.5,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",1324999
91126,3.5,War Horse (2011),1568911
91128,3,"Rum Diary, The (2011)",376136
91134,3,My Week with Marilyn (2011),1655420
91199,3.75,Weekend (2011),1714210
91273,1.5,Bunraku (2010),1181795
91286,4,"Little Colonel, The (1935)",16029
91323,1.5,"Sitter, The (2011)",1366344
91325,2,Extremely Loud and Incredibly Close (2011),477302
91355,3.5,Asterix and the Vikings (Astérix et les Vikings) (2006),371552
91414,3,Arthur Christmas (2011),1430607
91470,1.5,Violet & Daisy (2011),1634136
91483,2,Bullet to the Head (2012),1308729
91485,3,"Expendables 2, The (2012)",1764651
91488,2.5,"Snowman, The (1982)",84701
91500,3.381578947,The Hunger Games (2012),1392170
91505,1,Clone (Womb) (2010),1216520
91529,3.6875,"Dark Knight Rises, The (2012)",1345836
91535,2.857142857,"Bourne Legacy, The (2012)",1194173
91542,3.769230769,Sherlock Holmes: A Game of Shadows (2011),1515091
91548,4,Life in a Day (2011),1687247
91582,2.5,Stagecoach (1966),61024
91610,2,Toronto Stories (2008),1113827
91622,2.5,Young Adult (2011),1625346
91628,1.75,New Year's Eve (2011),1598822
91630,3.722222222,Mission: Impossible - Ghost Protocol (2011),1229238
91653,3.5,We Bought a Zoo (2011),1389137
91658,3.8125,"Girl with the Dragon Tattoo, The (2011)",1568346
91660,1.5,"Darkest Hour, The (2011)",1093357
91673,5,Albert Nobbs (2011),1602098
91688,1.5,Salvation Boulevard (2011),1251743
91690,5,Friends with Kids (2011),1720616
91842,2.375,Contraband (2012),1524137
91869,3,Being Elmo: A Puppeteer's Journey (2011),1787660
91873,1.5,Joyful Noise (2012),1710396
91886,4,Dolphin Tale (2011),1564349
91890,3.5,"Iron Lady, The (2011)",1007029
91935,2.5,Albatross (2011),1541149
91947,3.5,"Revenant, The (2009)",1336006
91974,2.666666667,Underworld: Awakening (2012),1496025
91976,2,"Grey, The (2012)",1601913
91978,4.5,Man on a Ledge (2012),1568338
92004,4,Chill Out! (Descongélate!) (2003),380311
92008,3,Haywire (2011),1506999
92048,2.5,"Whistleblower, The (2010)",896872
92058,2,"Human Centipede II (Full Sequence), The (2011)",1530509
92163,4,Fados (2007),1056422
92198,2,Seeking Justice (2011),1214962
92206,2,Hostel: Part III (2011) ,1255916
92210,5,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",1572781
92234,2.5,Red Tails (2012),485985
92259,4.166666667,Intouchables (2011),1675434
92264,2,One for the Money (2012),1598828
92309,2.5,"Innkeepers, The (2011)",1594562
92420,3.2,Chronicle (2012),1706593
92424,4,Dottie Gets Spanked (1993),106757
92439,2,"Art of Getting By, The (2011)",1645080
92494,5,Dylan Moran: Monster (2004),439553
92496,2.5,"Dylan Moran: Like, Totally (2006)",1023122
92498,2.5,Dylan Moran Live: What It Is (2009),1583937
92507,3.125,Safe House (2012),1599348
92509,4,"Vow, The (2012)",1606389
92535,4.5,Louis C.K.: Live at the Beacon Theater (2011),2112999
92613,4,Holding Trevor (2007),960770
92665,2.5,"For a Good Time, Call... (2012)",1996264
92681,2.5,Journey 2: The Mysterious Island (2012),1397514
92694,3.5,Perfect Sense (2011),1439572
92751,4,Kokowääh (2011),1700258
92756,2.5,Hearts of the West (1975),73096
92938,1,Ghost Rider: Spirit of Vengeance (2012),1071875
92954,3,Prayers for Bobby (2009),1073510
92966,4,Love Wrecked (2005),409011
93040,4.666666667,"Civil War, The (1990)",98769
93061,4.5,October Baby (2011),1720182
93242,1.5,Gone (2012),1838544
93265,4.5,Courageous (2011),1630036
93270,1.666666667,Project X (2012),1636826
93272,2,Dr. Seuss' The Lorax (2012),1482459
93287,3.25,"Big Year, The (2011)",1053810
93320,5,Trailer Park Boys (1999),383678
93324,5,Undefeated (2011),1860355
93326,2.9,This Means War (2012),1596350
93363,2.9375,John Carter (2012),401729
93422,4,Starbuck (2011),1756750
93432,3,Forks Over Knives (2011),1567233
93443,4.166666667,Goon (2011),1456635
93498,4,Game Change (2012),1848902
93510,4,21 Jump Street (2012),1232829
93512,3.375,"Jeff, Who Lives at Home (2012)",1588334
93563,1.5,Lockout (2012),1592525
93693,4,Casa de mi Padre (2012),1702425
93700,4,Corman's World: Exploits of a Hollywood Rebel (2011),1185371
93721,3.75,Jiro Dreams of Sushi (2011),1772925
93766,1,Wrath of the Titans (2012),1646987
93805,3.5,Iron Sky (2012),1034314
93831,2.333333333,American Reunion (American Pie 4) (2012),1605630
93838,4.083333333,The Raid: Redemption (2011),1899353
93840,3.653846154,"Cabin in the Woods, The (2012)",1259521
93855,4.5,God Bless America (2011),1912398
93980,1.5,"Three Stooges, The (2012)",383010
93982,2,"Raven, The (2012)",1486192
94011,1.5,"Big Bang, The (2011)",1307873
94015,2.333333333,Mirror Mirror (2012),1667353
94018,2.5,Battleship (2012),1440129
94024,4.5,Louis Theroux: The Most Hated Family in America in Crisis (2011),1883251
94070,3.5,"Best Exotic Marigold Hotel, The (2011)",1412386
94266,2.75,"Five-Year Engagement, The (2012)",1195478
94323,3,Think Like a Man (2012),1621045
94325,4,"Lucky One, The (2012)",1327194
94466,3.714285714,Black Mirror (2011),2085059
94478,2.25,Dark Shadows (2012),1077368
94480,1,The Scorpion King: Rise of a Warrior (2008),1104123
94494,2.5,96 Minutes (2011) ,1641385
94672,2,Across the Line: The Exodus of Charlie Wright (2010),1663193
94677,3.5,"Dictator, The (2012)",1645170
94777,3.192307692,Men in Black III (M.III.B.) (M.I.B.³) (2012),1409024
94780,2,Snow White and the Huntsman (2012),1735898
94799,4,Sound of My Voice (2011),1748207
94833,2.833333333,"Pirates! Band of Misfits, The (2012)",1430626
94864,3.125,Prometheus (2012),1446714
94896,3.5,Bernie (2011),1704573
94919,2.5,Inhale (2010),1196340
94931,4.5,Take This Waltz (2011),1592281
94939,4.5,Sound of Noise (2010),1278449
94953,2,Wanderlust (2012),1655460
94959,3.711538462,Moonrise Kingdom (2012),1748122
95067,2.5,"Thousand Words, A (2012)",763831
95088,4.166666667,Safety Not Guaranteed (2012),1862079
95105,1.75,Madagascar 3: Europe's Most Wanted (2012),1277953
95113,5,Eaux d'artifice (1953),45719
95115,4.5,Inauguration of the Pleasure Dome (1954),47114
95135,4,Your Sister's Sister (2011),1742336
95147,3.5,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),142249
95165,3,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),142240
95167,3.576923077,Brave (2012),1217209
95182,3,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),142233
95199,2.25,What to Expect When You're Expecting (2012),1586265
95201,3,To Rome with Love (2012),1859650
95207,1.75,Abraham Lincoln: Vampire Hunter (2012),1611224
95307,2.6,Rock of Ages (2012),1336608
95309,3.666666667,Seeking a Friend for the End of the World (2012),1307068
95311,3.333333333,Presto (2008),1245104
95313,5,Jack-Jack Attack (2005),455565
95375,3,Boundin' (2003),395479
95377,5,One Man Band (2005),479113
95441,2.95,Ted (2012),1637725
95443,0.5,"Giant Mechanical Man, The (2012)",1769363
95449,3.333333333,Magic Mike (2012),1915581
95473,3.5,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),142237
95475,4.5,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),1125254
95499,4.5,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),142242
95508,3.5,Cleanskin (2012),1598873
95510,3.325,"Amazing Spider-Man, The (2012)",948470
95543,3,Ice Age 4: Continental Drift (2012),1667889
95558,3.3,Beasts of the Southern Wild (2012),2125435
95567,4.5,People Like Us (2012),1716777
95583,2.75,Savages (2012),1615065
95654,3.5,Geri's Game (1997),131409
95720,2.5,"Watch, The (2012)",1298649
95740,0.5,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997)",283856
95744,2.5,2 Days in New York (2012),1602472
95752,4.5,Terminal USA (1993),111399
95761,4,Killer Joe (2011),1726669
95780,3.5,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),142234
95782,3.5,Dragon Ball Z: Fusion Reborn (Doragon bôru Z 12: Fukkatsu no fyushon!! Gokû to Bejîta) (1995),142236
95858,4.5,For the Birds (2000),248808
95873,3.833333333,Ruby Sparks (2012),1839492
95875,2.722222222,Total Recall (2012),1386703
95949,3.5,"Immature, The (Immaturi) (2011)",1630637
95963,3.5,Dragon Ball Z: Wrath of the Dragon (Doragon bôru Z 13: Ryûken bakuhatsu!! Gokû ga yaraneba dare ga yaru) (1995),142243
95965,4.5,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),142245
96004,4,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),142247
96007,3.5,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),142232
